Agent Outbound Messages Send ID,Concierge QA Audit Scores Total Intent Identified Score Count,Concierge QA Audit Scores Total Necessary Reply Score Count,Concierge QA Audit Scores Total Correct Escalation Score Count,Concierge QA Audit Scores Total Double Text Score Count,Concierge QA Audit Scores Total Efficient Troubleshooting Score Count,Concierge QA Audit Scores Total Partial Reply Score Count,Concierge QA Audit Scores Total Company Profile Score Count,Concierge QA Audit Scores Total Conversation Score Count,Concierge QA Audit Scores Total Customer Profile Score Count,Concierge QA Audit Scores Total Notes Score Count,Concierge QA Audit Scores Total Promo Notes Score Count,Concierge QA Audit Scores Total Templates Score Count,Concierge QA Audit Scores Total Correct Grammar Score Count,Concierge QA Audit Scores Total No Repetition Score Count,Concierge QA Audit Scores Total No Typos Score Count,Concierge QA Audit Scores Total Understandable Message Score Count,Concierge QA Audit Scores Total Empathetic Score Count,Concierge QA Audit Scores Total Personalized Score Count,Concierge QA Audit Scores Total Preferred Tone Followed Score Count
019cd9a8-11de-458a-f000-0000d39e675d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfbc8-613b-4217-f000-0000f619f6c1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8199-cabd-417c-f000-0000ccdee412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8bdd-e7b6-450c-f000-0000f89157d3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d16b0-242e-4f5a-f000-0000f57517f7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf897-e27f-4cf8-f000-0000f48f72de,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc463-b8b7-4c46-f000-0000c99070ff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb154-e42c-4cdb-f000-00009cfa660a,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd300-f9b5-4f54-f000-0000f499365a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4dfe-ca60-4b17-f000-000033d5ca3e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c33c0-5ae5-4c74-f000-0000f948048a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3f04-8b83-486d-f000-0000797ab200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cdf2c-a6bf-4fcb-f000-000078fb1271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3562-6a54-4dfa-f000-0000f461dbc4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9c12-e121-46cf-f000-0000b17a2eaa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2452-925e-4e05-f000-0000f49ddc13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ced9a-2934-4224-f000-0000087cede2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf79e-1924-4f0c-f000-00012a797d07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd8e2-d890-4a59-f000-000003f48564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5d54-ce1f-4090-f000-0000ec458531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cceda-029d-4968-f000-000100fc9b5f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d021f-c949-4de5-f000-0000ed2ab321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c92a8-5bb7-4373-f000-00001dc0ffe3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd6e7-bad5-457c-f000-00003adbabcf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc3df-d0ca-47b2-f000-000033cefaa5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019becb8-f1c3-46b1-f000-0000767b7e2c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c71f1-7ac2-40d2-f000-0000cf2c33de,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc9fa-857f-4741-f000-000100c87927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c594c-e424-4771-f000-0000f97c3452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca0a4-0e6a-4330-f000-0000fb081be7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4474-3afa-4a9a-f000-00012f220179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0bb2-7233-4b10-f000-000002644765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba9ff-1ccf-4707-f000-000064a29d89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd904-efc0-4258-f000-0000ed015094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d17ab-73b6-4857-f000-00012a50467a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c62d3-6ebf-4339-f000-0000ec1bb8d5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc2ce-8acc-4e14-f000-000088db0215,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd860-fb1f-416b-f000-0000dc56b1db,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbf47-2ff0-4fbb-f000-00009e61a3ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b99ca-17c9-467c-f000-000051f01a6e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d16d6-5970-4674-f000-00012d3582db,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1055-a183-4cbc-f000-0000710f3cd0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc9e8-a2ea-44e4-f000-00002d67a4c7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3e48-f481-4fee-f000-0000fa0e60bd,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
019c0b58-a3bd-4b9b-f000-0000354658ad,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019cde61-9295-497b-f000-00006fab03f9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb8a5-e52b-4577-f000-0000f3c34813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5d2c-4de9-4ea0-f000-00008ab4aae4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d17e9-c559-4d08-f000-00004e4a57fc,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3890-8331-4c2c-f000-00002f6ee10a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce983-f134-4fc2-f000-00012b17ef02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc990-e35a-4131-f000-000040bc02cd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cac38-31a7-43e6-f000-000057ba62b3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0bf6-f8b5-4736-f000-000094066f9f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cddbd-12c7-495e-f000-000021500dc4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3b7d-9a26-4d4b-f000-0000d79db23e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc8d7-a766-4d2f-f000-0000f4652a5a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2a58-926c-447c-f000-0000fc401df0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
019bbc9f-8294-41b6-f000-00006ca2e67d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb1ca-5809-4dda-f000-0000edbc0bf6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2647-c1be-42fd-f000-0000909f8a3b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc993-a229-4b54-f000-0000f56654da,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6da6-6c08-4da2-f000-0000d1566d24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbadc-c726-4c40-f000-000075bb123d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cef48-407e-497a-f000-00001f569617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c86ab-4c7f-4e24-f000-0000fde91a45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf15d-6983-40ef-f000-0000e5a18a69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8966-b82c-4e15-f000-0000f155f9c1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd8f6-c399-4f37-f000-0000f430ee75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7914-fa16-413d-f000-0000fc85394e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be92c-b8cb-49e7-f000-0000efef03ae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8441-c08a-4605-f000-0000f10c1f77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf1cb-6852-4660-f000-0000f5c44098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c05d1-5ef4-4b37-f000-0000f6553145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d43e3-b415-4f10-f000-00012ec7bc75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5c49-d8ce-4f72-f000-0000d0fdd2d1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf1fe-73ce-4f0b-f000-00012b3ef59a,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3db6-c7af-4049-f000-000079eff571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3c1e-2fea-4ce4-f000-00012ec1dc87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5443-85f3-4f2b-f000-0000f98f24f3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce2b5-ca21-4a2e-f000-00012a8eec23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbe2d-6097-4152-f000-000100208a2e,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019c0f06-9d65-4408-f000-0000f66b943b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2f1f-e67b-4f17-f000-0000f6c2c904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bcdfd-021f-45ec-f000-00003231b0d6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd8d1-aeca-4eb1-f000-0000f36d8cf9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccfc9-de16-4cb5-f000-000100e59f51,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9115-a7b4-49e8-f000-00000399bdff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc573-c014-461f-f000-000100ce98db,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2f7b-3849-4fe2-f000-0000f4a4a177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cee51-7a2c-4a8e-f000-0000b7b754fb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bafa2-adf0-4ae5-f000-0000103b8d37,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019ba3e6-a22c-4dd6-f000-0000f35b607b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d02d0-eed3-4b36-f000-000028db2f5a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb2d1-651e-4051-f000-0000ed8d52b6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c00b0-651f-414c-f000-0000f18d8df4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8a66-72da-4f5a-f000-0000f15ace04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd075-3ca9-4919-f000-00012a281e86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc7e2-c570-4556-f000-0000f42fa89f,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc493-713d-4442-f000-000100bc76dd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6cad-2835-4933-f000-0000f4afb936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c690b-a06a-4397-f000-00008fcaff5d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
019ce473-4244-4240-f000-0000a6a61fbf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce8cb-9319-4f89-f000-0000c6fdf8e4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb25b-4730-41c9-f000-0000d0f3d062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8fbf-43ba-47d4-f000-0000a5780266,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3522-54eb-4d2a-f000-00012b67363b,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
019be842-c936-4280-f000-0000c8c2167d,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c19c2-3bfb-4f26-f000-0000f4381fcd,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf847-a114-432e-f000-0000f4a0c230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c91b8-6cf0-447a-f000-0000d2de80b2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba06d-66eb-4e0b-f000-00000d103b6d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd7b3-b3a1-4cd2-f000-00012a49a54d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0a65-7d5e-4814-f000-00002acd5d88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d26d6-1dc0-4f04-f000-00012a39f134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb519-06a0-4328-f000-0000f1587d52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bba2b-b106-49c6-f000-00004b58d5bc,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfbe7-fdf5-405c-f000-0000f4680c34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd7a0-77a2-453a-f000-0000ae725c94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
019bc257-7734-4a9f-f000-00009249c745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6214-7eb4-46ff-f000-000073bb5244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5252-da96-4192-f000-0000eee85dac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b7b8a-b68f-4e15-f000-0000ef04959a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd9d4-97ff-4daf-f000-0000ee73654b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3648-0abe-4947-f000-00005e1ff06e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6208-06be-44cf-f000-0000ce624023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb632-b16a-402d-f000-0000f1361eb7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3ad9-4a3a-458e-f000-00005112f685,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb9a5-de50-425e-f000-0000f04d9871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be1a0-3300-4921-f000-0000f2fe751b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0913-0448-4335-f000-0000fdedc7f4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf76b-7ea5-48f1-f000-0000f0c4e8dc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be102-c611-4e40-f000-0000881e28df,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c957f-58b7-4893-f000-0000ff636320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c23a2-94cb-4f54-f000-0000bab18616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d27c8-fb36-4a65-f000-00012dfae872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d157c-fe89-41ac-f000-0000f444ff78,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019b8027-6cd8-4d5c-f000-00006c0f75c6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc0a6-f652-4f96-f000-000100280ced,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb66b-0e63-4be9-f000-000009eab74d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d40e4-ef08-4cc3-f000-0000fb5b262c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8c09-324e-4c17-f000-00004f59cb5a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbb5e-6a6c-41da-f000-00012a0b8f89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3a5b-f6f0-4112-f000-00009199ac47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca06b-3cea-4cba-f000-0000fb081be7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be2f5-b48e-4dc9-f000-0000f5387989,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0e11-6a2c-4fc7-f000-0000f4788c25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8359-1ed4-40ab-f000-0000fdd7e669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca181-517b-4627-f000-00010003034d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd44b-5193-497d-f000-0000fde74c99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc2ea-acae-4a8b-f000-0000f1d899b6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0baf-f036-4927-f000-00006beeea04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c73ea-f593-467f-f000-0000b791447e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0bf6-8447-466f-f000-0001007c9f93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2b11-9571-416b-f000-00007f24f131,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf974-766e-408b-f000-00012b65942e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1bf3-d398-47a1-f000-00012d517d64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
019bc84c-2882-4d0e-f000-0000eb00eb9e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d179c-a65d-4b5f-f000-0000f30256c2,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
019c2b2a-02e4-4519-f000-0000f499d643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d26ec-9dd1-4389-f000-00012d274743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be8e3-dc78-4661-f000-0000f4301641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd43d-fbb6-4a7e-f000-0000b34e438e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9c10-d160-42ba-f000-00007c2dbae9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8a5b-e74d-48e2-f000-00007c4a8f07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019c52fc-db94-4b0c-f000-0000fadc02d8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf487-06a8-4306-f000-00010080bb69,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019ce859-8886-4ccf-f000-00012a7b5e99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b81b5-820c-411b-f000-0000d2df8840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be889-024a-4db3-f000-0000f54613ab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2bb0-ba1b-411f-f000-00012e221577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be0c6-d73e-4429-f000-000061beacf3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf766-359e-4b64-f000-0000a6de333d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1b73-b7a1-4100-f000-0000f450e6ee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c218d-a195-42e6-f000-0000f734861c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5380-f7fa-4e71-f000-0000b40af9b7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c44e0-d081-4f1a-f000-0000f5237a71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0b74-3505-4150-f000-0000ee8fead0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be82b-243a-4c71-f000-000020092d75,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c917d-7168-477a-f000-0000fdf3a275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bcea9-598a-40cb-f000-0000b7c4d70a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1b86-2d4c-469c-f000-0000ebc76294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb9df-7ace-4300-f000-0001008df9a9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf37a-7985-4471-f000-00012b312bd0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019beafb-5a2a-405a-f000-0000aa9f2616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b80c9-db53-4964-f000-00009ce76547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3f68-0a54-433a-f000-0000cf9d0710,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
019c968f-234a-4186-f000-00002700e7b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd842-652f-416f-f000-00007bb1fc05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd8c9-6db5-4f42-f000-0000f4b63ccb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c19dc-cd3f-4e17-f000-0000344cf684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4394-81e3-42db-f000-00001436b7fe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3ebe-ad62-4ab1-f000-000030db035d,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf738-109d-438f-f000-0000ecb19550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9951-dfba-40db-f000-0000f1151593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be6e6-4330-4d26-f000-0000148021b5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5d6c-6ede-4f30-f000-0000a8b87748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba3d5-a331-4c29-f000-00007827810e,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019cfcb0-42b6-49a9-f000-0000d22b2ff8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bdce1-8f88-476b-f000-0000f31a9fa7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bed9b-255d-4da4-f000-000076588ae1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
019c02bc-1d36-4bec-f000-0000f415dcca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0d2c-6dba-459a-f000-00006ed04d82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be129-8648-4e02-f000-00005237182b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8ba2-1108-46c4-f000-00002837809e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c05b0-b532-4c49-f000-0000f5c1b564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9a0f-fad1-44ba-f000-0000efff7670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0bde-e54e-4077-f000-0000f6176e5f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3b4a-7070-45e8-f000-0000012b87e6,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
019c8abe-17bd-439d-f000-0000f8063625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c71f2-a550-44c4-f000-0000d541bbfe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5262-ea94-4eb0-f000-0000e45e127f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb2b7-4695-40b1-f000-0000e7496152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd381-fed7-441d-f000-000055b499e4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc8c9-612f-4520-f000-0000f0ca553f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc223-3332-4b23-f000-0000f3d4c16e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
